"c_fips","s_fips","state","county","ttl_pop","male_pop","med_age","male_med_age","female_med_age","white_pop","black_pop","native_pop","asian_pop","pacific_pop","other_race_pop","mult_race_pop","white_nonhisp_pop","hisp_ttl_pop","white_hisp_pop","black_hisp_pop","med_income","hurricane_2016","hurricane_2017","hurricane_2018","hurricane_2019","hurricane_2015","any_weather_2016","any_weather_2017","any_weather_2018","any_weather_2019","any_weather_2015","prop_dem","prop_rep","prop_lib","prop_green","prop_other","ttl_votes","happening","happening_oppose","weather_flag","hurricane_flag","poli_lean"
1,51,"VIRGINIA","ACCOMACK COUNTY",32673,0.487680959813914,45.9,42.9,46.9,0.681969822177333,0.285587488140054,0.0053561044287332,0.00811067242065314,0,0.00853916077495179,0.0104367520582744,0.600281578061396,0.0896458849814832,0.0816882441159367,0,46073,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.446763353378139,0.540738120504657,0.0110835986322368,0,0.0014149274849664,0.519144247543844,67.671,10.77,FALSE,FALSE,"red"
1,53,"WASHINGTON","ADAMS COUNTY",19594,0.50933959375319,27.9,27.2,28.6,0.651270797182811,0.0103603143819537,0.0406246810248035,0.00785954884148209,0.00209247728896601,0.267122588547515,0.0206695927324691,0.338164744309483,0.635806879657038,0.313106052873329,0.00612432377258344,48294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.309450699419993,0.666496076424429,0.0139883998635278,0.00307062436028659,0.0069941999317639,0.299173216290701,69.327,12.401,FALSE,FALSE,"red"
1,54,"WEST VIRGINIA","BARBOUR COUNTY",16633,0.491192208260687,41.7,41,42.3,0.958275716948235,0.00877773101665364,0.00288582937533818,0.00769554500090182,0,0.00288582937533818,0.0194793482835327,0.954668430229063,0.00931882402452955,0.00360728671917273,0,38459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.218211771753782,0.766212370825221,0.0121311966451999,0.00344466077579751,0,0.401430890398605,63.181,17.646,FALSE,FALSE,"red"
1,55,"WISCONSIN","ADAMS COUNTY",20094,0.536876679605853,53.8,52.2,55.3,0.926694535682293,0.0274708868318901,0.00806210809196775,0.00656912511197372,0.000149298297999403,0.0117447994426197,0.0193092465412561,0.904449089280382,0.0393649845725092,0.022245446401911,0,46369,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.366305635471315,0.622948045354544,0.00719241834489761,8.46166864105602e-05,0.00346928414283297,0.588135761918981,65.321,14.242,FALSE,FALSE,"red"
1,56,"WYOMING","ALBANY COUNTY",38390,0.519171659286273,27.6,27.3,28,0.895233133628549,0.017087783276895,0.0092471997916124,0.0338890336025007,0.00026048450117218,0.0139359208127116,0.030346444386559,0.824824172961709,0.0952852305287835,0.0704089606668403,0.00210992445949466,49322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.485061886470337,0.457693128467776,0.0317434912505335,0,0.025501493811353,0.488252148997135,70.795,13.505,FALSE,FALSE,"blue"
1,6,"CALIFORNIA","ALAMEDA COUNTY",1656754,0.491633036648772,37.6,36.7,38.5,0.40462494733678,0.106081530510866,0.00671191981428746,0.301421937113174,0.00838989976785932,0.108189870071236,0.0645798953857966,0.314136558595905,0.223943325321683,0.0904883887408752,0.00276625256374815,99406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.802081628942823,0.177008583635254,0.00817458153154908,0.00605659225784669,0.00667861363252691,0.46480648303852,86.126,5.093,FALSE,FALSE,"blue"
1,8,"COLORADO","ADAMS COUNTY",504108,0.50485213485999,33.8,33.2,34.3,0.815604989407032,0.0337507042141763,0.010961936727844,0.0395351789695859,0.00115848191260603,0.0556230014203306,0.0433657073484253,0.500230109420997,0.400279305228245,0.315374879986035,0.0017357391670039,71202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.566875052800541,0.404059305567289,0.0157599053814311,0.00314268818112697,0.0101630480696122,0.469621589024574,76.295,9.874,FALSE,FALSE,"blue"
1,9,"CONNECTICUT","FAIRFIELD COUNTY",943926,0.486940713572886,40.6,38.9,42.1,0.7297775461212,0.115672203117617,0.00219720613692175,0.0533293923464339,0.000572078743460822,0.0669448664408015,0.0315067070935645,0.617441409602024,0.197045107349517,0.112336136519176,0.00945413093823033,95645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.629778829625992,0.356575838914809,0.00972277495999119,0.00355845519437082,0.000364101304837467,0.500458722399849,76.24,8.178,FALSE,FALSE,"blue"
101,1,"ALABAMA","MONTGOMERY COUNTY",226941,0.471704099303343,36.4,34.5,38.1,0.358088666217211,0.579040367320141,0.00206221000171851,0.0281262530789941,0.000233540876262993,0.0136775637720817,0.0187713987335916,0.339017630132942,0.0351545115250219,0.0190710360842686,0.00109279504364571,50124,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.650894199053854,0.336002985706937,0,0,0.0131028152392096,0.436849225128998,72.322,8.014,FALSE,FALSE,"blue"
101,12,"FLORIDA","PASCO COUNTY",524602,0.486555522091033,44.5,43.5,45.6,0.869382884548667,0.0576074814811991,0.0037247284608141,0.0258862909405607,0.000609986237185523,0.0159072973416037,0.0268813309899695,0.745536616330094,0.152197284798762,0.123846268218573,0.0038047891544447,52828,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.394320627876941,0.594830612312481,0.00750074510712985,0.00154651124283869,0.00180150346060867,0.575617325134102,75.298,12.359,TRUE,TRUE,"red"
101,13,"GEORGIA","ECHOLS COUNTY",3981,0.474252700326551,40.6,43.6,38.9,0.738256719417232,0.0198442602361216,0.0218538055764883,0,0,0.175332830946998,0.04471238382316,0.663149962321025,0.272795779954785,0.075106757096207,0,39494,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.11589174184594,0.871616932685635,0.0124913254684247,0,0,0.361969354433559,57.25,20.45,FALSE,FALSE,"red"
101,17,"ILLINOIS","LAWRENCE COUNTY",16033,0.541819996257718,42.4,39.5,45.9,0.877752136219048,0.0830162789247178,0.010166531528722,0.00542630823925653,0,0.00442836649410591,0.0192103785941496,0.84556851493794,0.0383583858292272,0.0321836212811077,0.000498970872575313,46636,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.221338324754328,0.762127593199189,0.0127905163001092,0.00296365621587896,0.000779909530494463,0.399862783010042,60.421,18.08,FALSE,FALSE,"red"
101,18,"INDIANA","MARTIN COUNTY",10212,0.505092048570309,42.7,41.9,44.1,0.981688209949079,0.00754014884449667,0.00323149236192714,0.00176263219741481,0,0.000195848021934978,0.00558166862514689,0.970426948687818,0.0114571092831962,0.0112612612612613,0,52726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19653965785381,0.783242612752722,0.0202177293934681,0,0,0.503721112416765,59.573,19.591,FALSE,FALSE,"red"
101,19,"IOWA","JEFFERSON COUNTY",18148,0.489806039232973,42.9,42.2,43.3,0.832268018514437,0.0719087502755125,0.00016530747189773,0.0435309675997355,0,0.0138858276394093,0.0382411284990082,0.805267798104474,0.0304165748291823,0.0270002204099625,0.000661229887590919,47708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.482085054135506,0.499609331398594,0.0106038620381739,0.00357182721285858,0.00412992521486773,0.493663213577254,72.636,11.52,FALSE,FALSE,"red"
101,20,"KANSAS","LANE COUNTY",1564,0.510230179028133,40.7,38.8,41.5,0.968030690537084,0,0.00767263427109974,0.0121483375959079,0.00255754475703325,0.00959079283887468,0,0.910485933503836,0.0671355498721228,0.0575447570332481,0,52125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.128491620111732,0.851396648044693,0.0201117318435754,0,0,0.572250639386189,58.308,21.992,FALSE,FALSE,"red"
101,21,"KENTUCKY","HENDERSON COUNTY",45829,0.482947478670711,41.2,39.9,42,0.880075934451985,0.0729887189334264,0.00202928276855266,0.0042331274956905,0.000261842937877763,0.0111283248598049,0.0292827685526632,0.865696393113531,0.0255296864430819,0.0143795413384538,8.72809792925877e-05,48926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.369247873163186,0.615332559938128,0.0117942768754834,0,0.00362529002320186,0.451417224901263,58.424,16.883,FALSE,FALSE,"red"
101,22,"LOUISIANA","ST. MARY PARISH",50968,0.494643698006592,39,38.1,39.8,0.588918537121331,0.304720609009575,0.016402448595197,0.0144011929053524,0.000215821692042066,0.0323536336524878,0.0429877570240151,0.560763616386752,0.0703382514518914,0.0281549207345786,0.00194239522837859,40485,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.347407918571552,0.638790649529889,0.00746139912015872,0,0.00634003277840076,0.45491288651703,62.827,14.967,TRUE,FALSE,"red"
101,26,"MICHIGAN","MANISTEE COUNTY",24457,0.519074293658257,49.3,47.3,51.6,0.911681727112892,0.0290305434027068,0.0178680950239195,0.00376170421556201,0.000654209428793393,0.00355726376906407,0.0334464570470622,0.889847487426913,0.0315656049392812,0.0218342396859795,0.000940426053890502,50055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.416717843739338,0.567792562265438,0.0105083589218697,0.00232002729443876,0.00266120777891505,0.599214948685448,67.528,14.217,FALSE,FALSE,"red"
101,27,"MINNESOTA","MURRAY COUNTY",8296,0.500120540019286,48.1,46.7,49.3,0.964561234329797,0.0037367405978785,0.00253134040501446,0.0159112825458052,0,0.0037367405978785,0.00952266152362584,0.930448408871745,0.040380906460945,0.0341128254580521,0,60231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.295955882352941,0.686887254901961,0.0065359477124183,0.00204248366013072,0.00857843137254902,0.590163934426229,64.285,16.124,FALSE,FALSE,"red"
101,28,"MISSISSIPPI","NEWTON COUNTY",21360,0.470131086142322,37,36.3,37.8,0.613998127340824,0.30500936329588,0.0531367041198502,0.00519662921348315,0,0.0102996254681648,0.0123595505617978,0.60248127340824,0.0191011235955056,0.0115168539325843,0.000795880149812734,35958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.301973878032014,0.687125601492684,0.00461553569674948,0.000785623097319061,0.00549936168123343,0.476732209737828,63.862,14.008,FALSE,FALSE,"red"
101,29,"MISSOURI","JOHNSON COUNTY",53682,0.512331880332327,30.5,29,32.4,0.889646436421892,0.0433292351253679,0.00402369509332737,0.0170820759286167,0.00286874557579822,0.00651987630863232,0.0365299355463656,0.857587273201446,0.0438880816661078,0.0320591632204463,0.000484333668641258,55273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3016044630887,0.669852527786187,0.0239588288716862,0.00289754789603425,0.00168663235739307,0.4307402853843,63.769,17.455,FALSE,FALSE,"red"
101,30,"MONTANA","TOOLE COUNTY",4892,0.556009811937858,43.1,40.8,47.5,0.894521668029436,0.00470155355682747,0.0758381030253475,0.00654129190515127,0,0.00245298446443173,0.0159443990188062,0.870809484873262,0.0400654129190515,0.0237121831561733,0,50721,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.220386974988202,0.753185464841907,0.0264275601698915,0,0,0.433156173344236,64.771,16.861,FALSE,FALSE,"red"
101,31,"NEBRASKA","KEITH COUNTY",8068,0.511898859692613,49.3,48.1,50,0.959965294992563,0.0121467526028756,0.00855230540406544,0.00768468021814576,0.00161130391670798,0.00396628656420426,0.00607337630143778,0.896876549330689,0.0723847297967278,0.0630887456618741,0,50735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.174839596700275,0.812098991750687,0.0130614115490376,0,0,0.540902330193356,60.559,19.999,FALSE,FALSE,"red"
101,36,"NEW YORK","STEUBEN COUNTY",96422,0.499170313828794,42.9,41.6,44.2,0.946734147808591,0.0168322581983365,0.00106822094542739,0.0153491941673062,3.11132314202153e-05,0.00479143763871316,0.0151936280102051,0.935678579577275,0.016469270498434,0.0110555682313165,0.00117193171682811,53663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.339453091409407,0.633631438644767,0.012253848138275,0.00352566858715281,0.0111359532203973,0.482421024247578,66.125,15.141,FALSE,FALSE,"red"
101,37,"NORTH CAROLINA","JOHNSTON COUNTY",196870,0.491903286432671,38.4,37.1,39.5,0.772118656981765,0.159612942550922,0.00685223751714329,0.00630873165032763,0.000350485091684868,0.0280184893584599,0.0267384568496978,0.678000711129171,0.13603393102047,0.0941179458525931,0.00508965307055417,59865,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.370493098772417,0.613818619395278,0.0104528678035507,0.00193072730048403,0.00330468672827034,0.565637222532636,67.708,15.432,TRUE,TRUE,"red"
101,38,"NORTH DAKOTA","WARD COUNTY",68812,0.519022844852642,31.6,30.5,32.8,0.865764692204848,0.0385543219205952,0.0208829855257804,0.0173516247166192,0.00122071731674708,0.0148956577341161,0.041330000581294,0.827704470150555,0.0614863686566297,0.0380602220542929,0.000959135034586991,68871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.258195850739928,0.707144374424697,0.0299157402818098,0,0.00474403455356511,0.410480730105214,63.921,18.16,FALSE,FALSE,"red"
101,39,"OHIO","MARION COUNTY",65299,0.530528798297064,41.3,39.5,43.2,0.895955527649734,0.0568768281290678,0.00254215225348015,0.0064319514847088,0.000398168425243878,0.0060644113998683,0.0317309606578968,0.883367279743947,0.0267538553423483,0.0125882479057872,0.00326191825295946,47498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.297253576820764,0.683837802861457,0.0148824502120929,0,0.00402617010568697,0.426009586670546,62.175,16.101,FALSE,FALSE,"red"
101,40,"OKLAHOMA","MUSKOGEE COUNTY",68736,0.48759020018622,37.9,36.7,39,0.578270484171322,0.105650605214153,0.180123952513966,0.00691049813780261,0.000305516759776536,0.0317591945996276,0.096979748603352,0.5590229283054,0.0623399674115456,0.0192475558659218,0.00132390595903166,43078,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.320043060484032,0.658905147322675,0.0127187911167816,0,0.0083330010765121,0.36488885009311,60.252,15.604,TRUE,FALSE,"red"
101,42,"PENNSYLVANIA","PHILADELPHIA COUNTY",1579075,0.473365102987509,34.4,32.9,35.9,0.406605132751769,0.421343508066431,0.00364390545097605,0.0723936481801054,0.000496493200132989,0.0648987540173836,0.0306185583332014,0.344780330256638,0.146831531117901,0.0618248024951316,0.0130519449677818,45927,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.814416956555167,0.179045209117628,0.00653783432720465,0,0,0.469500815350759,80.207,4.552,FALSE,FALSE,"blue"
101,46,"SOUTH DAKOTA","MOODY COUNTY",6507,0.502689411403104,39.9,39,42.1,0.796065775318887,0.00507146150299677,0.122329798678346,0.0212079299216229,0,0.00230520977408944,0.0530198248040572,0.768095896726602,0.0442600276625173,0.0279698785922852,0.000153680651605963,61538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.367747972551466,0.608546475358702,0.0237055520898316,0,0,0.492700169048717,67.382,14.193,FALSE,FALSE,"red"
101,47,"TENNESSEE","LEWIS COUNTY",12027,0.484160638563233,43.3,43,44.6,0.950860563731604,0.0182090296832128,0,0.0136359856988443,0,0.00440675147584601,0.0128876694104931,0.933150411573959,0.0229483661761038,0.0177101521576453,0,37277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.191121412016402,0.797646639329649,0,0,0.011231948653949,0.466367340151326,59.572,18.579,FALSE,FALSE,"red"
101,48,"TEXAS","COTTLE COUNTY",1642,0.451278928136419,37.1,36.7,37.2,0.699756394640682,0.144945188794153,0.00913520097442144,0,0,0.0968331303288672,0.0493300852618758,0.517661388550548,0.23142509135201,0.182095006090134,0,32305,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.170694864048338,0.81570996978852,0.00906344410876133,0.00453172205438067,0,0.403166869671133,65.122,15.44,FALSE,FALSE,"red"
101,5,"ARKANSAS","NEWTON COUNTY",7812,0.495135688684076,49,48.7,49.2,0.941628264208909,0.000256016385048643,0.025089605734767,0.0065284178187404,0.00768049155145929,0,0.0188172043010753,0.938940092165899,0.00422427035330261,0.00268817204301075,0,38082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.177338669334667,0.7983991995998,0.00575287643821911,0.00275137568784392,0.0157578789394697,0.511776753712238,59.898,19.839,TRUE,FALSE,"red"
101,51,"VIRGINIA","KING WILLIAM COUNTY",16688,0.488974113135187,40.3,37.9,42.4,0.789848993288591,0.164249760306807,0.00808964525407478,0.0120445829338447,0,0.00119846596356663,0.024568552253116,0.767677372962608,0.0264860977948226,0.0221716203259827,0.00353547459252157,66987,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.303622985936481,0.681754680078234,0.0132252957064357,0,0.00139703827884884,0.643396452540748,62.527,16.394,FALSE,FALSE,"red"
101,54,"WEST VIRGINIA","WEBSTER COUNTY",8386,0.49737658001431,47.2,47.2,47.2,0.995945623658478,0.000238492725971858,0,0,0.000357739088957787,0.000596231814929645,0.00286191271166229,0.995945623658478,0.000596231814929645,0,0,34927,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.179306290417402,0.810993533215755,0.00676072898295121,0.00293944738389183,0,0.40567612687813,58.639,19.488,FALSE,FALSE,"red"
101,55,"WISCONSIN","RACINE COUNTY",195602,0.495388595208638,40.2,38.4,41.9,0.808790298667703,0.113991676976718,0.00531180662774409,0.012898641118189,0.000485680105520393,0.0274741567059642,0.0310477397981616,0.719532520117381,0.131067167002382,0.0892577785503216,0.00351223402623695,61336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.471193318991837,0.511775370827893,0.0112727921766822,0.000403941719664447,0.00535457628392406,0.544222451713173,67.523,13.042,FALSE,FALSE,"red"
101,6,"CALIFORNIA","SUTTER COUNTY",96109,0.498038685242797,35.7,34.6,36.9,0.689768908218793,0.0190096661082729,0.00913546077890728,0.156572225285873,0.00570185934719953,0.0492149538544777,0.070596926406476,0.462100323590923,0.309523561789218,0.22766858462787,0.00148789395374002,59050,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.40725541694025,0.571592721133102,0.0122174280086296,0.00318919425945033,0.00574523965856861,0.443704543799228,67.594,12.513,FALSE,FALSE,"red"
101,8,"COLORADO","PUEBLO COUNTY",165982,0.492450988661421,39.3,37.8,40.6,0.804286006916413,0.0210504753527491,0.0402935258040028,0.00897085226108855,0.00102420744418069,0.0841235796652649,0.0402513525563013,0.520562470629345,0.429902037570339,0.283723536287067,0.00519935896663494,46783,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.495713525328139,0.478499677240348,0.0135898800693084,0.00232160451184018,0.0098753128503641,0.531991420756468,69.605,13.471,FALSE,FALSE,"blue"
102,46,"SOUTH DAKOTA","OGLALA LAKOTA COUNTY",14335,0.489989536100453,25.8,24.5,27.1,0.0514126264387862,0.000767352633414719,0.933240320892919,0,0,0.00139518660620858,0.0131845134286711,0.0444366934077433,0.040809208231601,0.0069759330310429,0,31997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.8840625,0.0928125,0.023125,0,0,0.223229856993373,79.476,6.716,FALSE,FALSE,"blue"
103,1,"ALABAMA","MORGAN COUNTY",119213,0.492496623690369,40.6,39.2,42.3,0.799115868235847,0.12775452341607,0.0048149111254645,0.00637514365044081,0.000763339568671202,0.0386870559418855,0.0224891580616208,0.756318522308809,0.0835647119022254,0.0427973459270382,0.000822057997030525,52156,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.24634228062991,0.738319496668032,0,0,0.0153382227020587,0.45063877261708,56.532,19.829,FALSE,FALSE,"red"
103,12,"FLORIDA","PINELLAS COUNTY",964666,0.480164118980041,48.1,46.5,49.6,0.814519222197113,0.102566069499702,0.00291499855908677,0.0338759736530571,0.000941258425195871,0.0138866716563038,0.0312958060095411,0.73985918442238,0.0970149253731343,0.0746600377747324,0.00311610443407356,54090,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.495698703804615,0.493481503979704,0.007625309309202,0.00162940067713033,0.00156508222934886,0.580216365042408,72.715,11.003,TRUE,TRUE,"blue"
103,13,"GEORGIA","EFFINGHAM COUNTY",60477,0.495295732261852,36,35,36.9,0.816178051159945,0.133108454453759,0.00175273244373894,0.00882980306562826,0.000479521140268201,0.011988028506705,0.0276634092299552,0.782760388246772,0.0444135787158755,0.0334176629131736,0.00155430990293831,66822,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.244535951853025,0.739879632562559,0.0155844155844156,0,0,0.522016634423004,60.475,18.26,TRUE,TRUE,"red"
103,17,"ILLINOIS","LEE COUNTY",34389,0.532117828375353,43.2,41.5,44.9,0.905318561167815,0.0546977231091337,0.00267527407019687,0.00561225973421734,0.000901451045392422,0.0103812265550031,0.0204135043182413,0.861903515659077,0.0622001221320771,0.0434150455087383,0.000174474395882404,58194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.39074220894066,0.58730255534549,0.0139659693846435,0.00591571628956516,0.0020735500396414,0.47680944488063,64.754,15.679,FALSE,FALSE,"red"
103,18,"INDIANA","MIAMI COUNTY",35815,0.53128577411699,40.1,38.4,42.3,0.904397598771464,0.0539997207873796,0.00829261482619014,0.0058076225045372,0.000167527572246266,0.0129833868490856,0.0143515286890967,0.887198101354181,0.0321373726092419,0.0171994974172833,0.000223370096328354,50657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.22351965729289,0.754853865819111,0.0211428176604712,0.000345470876805085,0.000138188350722034,0.404104425520034,56.588,19.031,FALSE,FALSE,"red"
103,19,"IOWA","JOHNSON COUNTY",148577,0.495446805360184,30.3,30.1,30.5,0.817138588072178,0.0727905395855348,0.00193838884887971,0.0623986215901519,0.000686512717311562,0.0218001440330603,0.0232472051528837,0.783708110945839,0.0561661629996567,0.0334304771263385,0.000767278919348217,62542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.705739943471157,0.276752811534746,0.0114965832250063,0.00254022015241321,0.0034704416166772,0.564360567247959,78.354,8.485,FALSE,FALSE,"blue"
103,20,"KANSAS","LEAVENWORTH COUNTY",80745,0.536045575577435,37.8,37,39.3,0.824719796891448,0.0882283732738869,0.00726979998761533,0.0144900613041055,0.00100315809028423,0.0205461638491547,0.0437426466035049,0.78902718434578,0.0701096043098644,0.0356926125456685,0.00635333457180011,73013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.380542614414908,0.592217045765963,0.0272403398191285,0,0,0.451916527339154,67.797,15.043,FALSE,FALSE,"red"
103,21,"KENTUCKY","HENRY COUNTY",15911,0.497140343158821,41.4,39.2,42.6,0.932939475834328,0.0296650116271762,0,0.00628496009050343,0.00119414241719565,0.0117528753692414,0.0181635346615549,0.914335993966438,0.0325560932688077,0.0186034818678901,0,53926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.26421610953497,0.720735167139509,0.0106081164425805,0,0.00444060688294067,0.509521714537113,59.995,17.867,TRUE,FALSE,"red"
103,22,"LOUISIANA","ST. TAMMANY PARISH",255155,0.485312849052537,40.2,38.9,41.2,0.828030020967647,0.121200838705885,0.00583566851521624,0.0162058356685152,0.000199878505222316,0.0099508142109698,0.0185769434265446,0.785628343555878,0.0561580215947169,0.0424016774117693,0.00155199780525563,68905,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.269402612233245,0.711341089144244,0.0133323817000928,0,0.0059239169224181,0.549117203268601,61.96,19.333,TRUE,FALSE,"red"
103,26,"MICHIGAN","MARQUETTE COUNTY",66686,0.504003838886723,39.1,38.5,39.4,0.932009717182017,0.0167651381099481,0.00817262993731818,0.00940227334073119,0.000479860840356297,0.00211438682781993,0.0310559937618091,0.920852952643733,0.0152355816813124,0.0111567645382839,0.000194943466394746,53970,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.546286904062784,0.434733863648497,0.0136404890288826,0.003496876835193,0.00184186642464364,0.561767087544612,70.108,12.564,FALSE,FALSE,"blue"
103,27,"MINNESOTA","NICOLLET COUNTY",33954,0.501207516051128,36.3,36,36.8,0.91971490840549,0.0282146433409908,0.000382870943040584,0.0174353537138481,0,0.0084820639688991,0.0257701596277316,0.886464039582965,0.0455910938328327,0.0332508688225246,0.000618483831065559,67399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.503111111111111,0.471529411764706,0.0116078431372549,0.00407843137254902,0.00967320261437908,0.563262060434706,70.957,12.895,FALSE,FALSE,"blue"
103,28,"MISSISSIPPI","NOXUBEE COUNTY",10700,0.466635514018692,37,35,38.6,0.272523364485981,0.721588785046729,0,0.000467289719626168,0,0,0.00542056074766355,0.258504672897196,0.014018691588785,0.014018691588785,0,33784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.756696010488856,0.232253230942124,0.0024349129050384,0.00112380595617157,0.00749203970781045,0.498971962616822,73.128,5.865,FALSE,FALSE,"blue"
103,29,"MISSOURI","KNOX COUNTY",3947,0.500886749429947,44.1,43.1,45.3,0.963769951862174,0.00456042563972637,0,0.00608056751963517,0.000506713959969597,0.00582721053965037,0.0192551304788447,0.96199645300228,0.0108943501393463,0.00177349885989359,0,40000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.183387270765912,0.80151024811219,0.0140237324703344,0,0.00107874865156419,0.469723840891817,61.071,18.206,FALSE,FALSE,"red"
103,30,"MONTANA","TREASURE COUNTY",668,0.491017964071856,56.8,58.7,55.6,0.946107784431138,0,0,0.0419161676646707,0,0.0029940119760479,0.00898203592814371,0.94311377245509,0.00598802395209581,0.0029940119760479,0,43047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.169565217391304,0.810869565217391,0.0195652173913043,0,0,0.688622754491018,64.264,18.073,FALSE,FALSE,"red"
