disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
2754,2008-03-19T00:00:00.000Z,BURNS RANCH FIRE,2008-03-18T00:00:00.000Z,2008-03-23T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,af909f749c066a6315095e5e527dc18befa106eb,2021-07-13T23:01:17.157Z,5aa2d574cb4f0f7020b173fe
1743,2008-02-06T00:00:00.000Z,"SEVERE STORMS, HIGH SURF, FLOODING, AND MUDSLIDES",2007-12-04T00:00:00.000Z,2007-12-07T00:00:00.000Z,Major Disaster,HI,Hawaii,Severe Storm(s),2008-02-06T00:00:00.000Z,2019-12-27T00:00:00.000Z,2019-12-27T00:00:00.000Z,bc4a4451ae3c75456392c9e906ffefa8640370ed,2021-07-13T23:01:17.218Z,5aa2d574cb4f0f7020b17402
1738,2008-01-08T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2008-01-05T00:00:00.000Z,2008-01-10T00:00:00.000Z,Major Disaster,NV,Nevada,Severe Storm(s),2008-01-08T00:00:00.000Z,2016-03-23T00:00:00.000Z,2016-03-16T00:00:00.000Z,d5465474daaac7144b1ffe4d7163142800f83c30,2021-07-13T23:01:17.225Z,5aa2d574cb4f0f7020b17403
2733,2007-10-21T00:00:00.000Z,BUCKWEED FIRE,2007-10-21T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,9ba1810d1127716e9c4d6efbbdc539127fad2e80,2021-07-13T23:01:17.243Z,5aa2d574cb4f0f7020b17407
1757,2008-05-19T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, MUDSLIDES, AND LANDSLIDES",2008-04-03T00:00:00.000Z,2008-04-04T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2008-05-19T00:00:00.000Z,2008-05-19T00:00:00.000Z,,c91ade102f87f4f889154d5e7de3b3fc5967b659,2021-07-13T23:01:17.137Z,5aa2d574cb4f0f7020b17408
1758,2008-05-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2008-05-02T00:00:00.000Z,2008-05-12T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2008-05-21T00:00:00.000Z,2017-09-14T00:00:00.000Z,2017-09-13T00:00:00.000Z,7c1ff66f104d134b175da4b8f16e597d0f4f70bd,2021-07-13T23:01:17.135Z,5aa2d574cb4f0f7020b1740c
1754,2008-05-09T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2008-04-09T00:00:00.000Z,2008-04-28T00:00:00.000Z,Major Disaster,OK,Oklahoma,Flood,2008-05-09T00:00:00.000Z,2019-01-30T00:00:00.000Z,2019-01-30T00:00:00.000Z,2e99fcda450e9e2f4e1dd4e965f1dc4e394fe23b,2021-07-13T23:01:17.140Z,5aa2d574cb4f0f7020b1740d
2753,2008-03-15T00:00:00.000Z,322 FIRE,2008-03-15T00:00:00.000Z,2008-03-18T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,5e548a6c79690c69397937b64e2624e5fa108f6f,2021-07-13T23:01:17.159Z,5aa2d574cb4f0f7020b173f2
1737,2008-01-04T00:00:00.000Z,SEVERE WINTER STORM,2007-12-10T00:00:00.000Z,2007-12-11T00:00:00.000Z,Major Disaster,IA,Iowa,Severe Ice Storm,2008-01-05T00:00:00.000Z,2015-04-14T00:00:00.000Z,2014-05-01T00:00:00.000Z,c2772c05d5c882df0d581161cef87625ab5c1e9d,2021-07-13T23:01:17.225Z,5aa2d574cb4f0f7020b173f7
2743,2008-02-13T00:00:00.000Z,BROADWAY FIRE,2008-02-13T00:00:00.000Z,2008-02-16T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-04T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,e110122170b74322887d8c0a7dd567968427e09c,2021-07-13T23:01:17.215Z,5aa2d574cb4f0f7020b173f5
2760,2008-04-15T00:00:00.000Z,ORDWAY FIRE,2008-04-15T00:00:00.000Z,2008-04-17T00:00:00.000Z,Fire Management,CO,Colorado,Fire,2008-04-23T00:00:00.000Z,2013-08-19T00:00:00.000Z,2010-02-25T00:00:00.000Z,09dab8ade7e9b34d2b1b20ca071174d07bf2c856,2021-07-13T23:01:17.149Z,5aa2d574cb4f0f7020b173fc
2737,2007-10-22T00:00:00.000Z,SANTIAGO FIRE,2007-10-21T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,d5cf4c14a022a0544ebbc2cc568bdc057f8a40fa,2021-07-13T23:01:17.239Z,5aa2d574cb4f0f7020b173fa
1746,2008-02-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND",2008-02-05T00:00:00.000Z,2008-02-06T00:00:00.000Z,Major Disaster,KY,Kentucky,Severe Storm(s),2008-02-22T00:00:00.000Z,2019-02-07T00:00:00.000Z,2017-09-18T00:00:00.000Z,52e30c4b354bd944218f36c7f636a42fe04da95d,2021-07-13T23:01:17.215Z,5aa2d574cb4f0f7020b17401
3283,2008-03-13T00:00:00.000Z,RECORD SNOW AND NEAR RECORD SNOW,2008-02-05T00:00:00.000Z,2008-02-06T00:00:00.000Z,Emergency,IL,Illinois,Snow,2008-03-13T00:00:00.000Z,2010-05-05T00:00:00.000Z,2010-04-28T00:00:00.000Z,af1bd1afaa8953ff18a15ee2bed64b67c5998b56,2021-07-13T23:01:17.161Z,5aa2d574cb4f0f7020b173ff
2738,2007-10-22T00:00:00.000Z,GRASS VALLEY FIRE,2007-10-22T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,edb1cd212707aa318d34ea9eaf5cc4dd5bb362bf,2021-07-13T23:01:17.238Z,5aa2d574cb4f0f7020b17406
3281,2007-12-12T00:00:00.000Z,SEVERE WINTER STORMS,2007-12-08T00:00:00.000Z,2007-12-15T00:00:00.000Z,Emergency,MO,Missouri,Severe Ice Storm,2007-12-12T00:00:00.000Z,2011-03-18T00:00:00.000Z,2011-03-15T00:00:00.000Z,60f82e2be5105838b3f2d008d471a26d01f682c4,2021-07-13T23:01:17.231Z,5aa2d574cb4f0f7020b17404
2757,2008-03-27T00:00:00.000Z,SILVER HEELS FIRE,2008-03-27T00:00:00.000Z,2008-03-31T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,80b0b46093c4d43b5f000aeff2b5ae40aa7e92a7,2021-07-13T23:01:17.151Z,5aa2d574cb4f0f7020b1740b
1753,2008-05-08T00:00:00.000Z,SEVERE STORMS AND FLOODING,2008-03-20T00:00:00.000Z,2008-05-19T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm(s),2008-05-08T00:00:00.000Z,2016-12-06T00:00:00.000Z,2016-12-06T00:00:00.000Z,8b765bcaeba3da9ca24d0580b98d82067efb7b7b,2021-07-13T23:01:17.141Z,5aa2d574cb4f0f7020b17409
1742,2008-02-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2008-01-07T00:00:00.000Z,2008-01-10T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Storm(s),2008-02-05T00:00:00.000Z,2014-07-31T00:00:00.000Z,2014-07-30T00:00:00.000Z,e467c05549e3e78ed895f3fc47afc9cd3a40a822,2021-07-13T23:01:17.222Z,5aa2d574cb4f0f7020b173f6
3286,2008-04-24T00:00:00.000Z,RECORD SNOW AND NEAR RECORD SNOW,2008-03-07T00:00:00.000Z,2008-03-09T00:00:00.000Z,Emergency,OH,Ohio,Snow,2008-04-24T00:00:00.000Z,2010-11-18T00:00:00.000Z,2010-11-09T00:00:00.000Z,fd59ea06394f40cb66a7b5998aef2948e69d5e81,2021-07-13T23:01:17.146Z,5aa2d574cb4f0f7020b1740e
2732,2007-10-21T00:00:00.000Z,CANYON FIRE,2007-10-21T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,0614e1b77dae3637fada09b49aeeb8dbe2e1c343,2021-07-13T23:01:17.244Z,5aa2d574cb4f0f7020b173fb
2748,2008-02-28T00:00:00.000Z,NEW ARCHER FIRE,2008-02-25T00:00:00.000Z,2008-03-02T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-20T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,b1c6a3efef261bb2a4f5495cdbe349d154bc10b2,2021-07-13T23:01:17.206Z,5aa2d574cb4f0f7020b17400
2741,2007-11-21T00:00:00.000Z,OJO PEAK FIRE,2007-11-18T00:00:00.000Z,2008-01-16T00:00:00.000Z,Fire Management,NM,New Mexico,Fire,2007-12-03T00:00:00.000Z,2011-04-18T00:00:00.000Z,2011-04-12T00:00:00.000Z,58faf364a9f950d43f51581fa2d82d65a8f2536e,2021-07-13T23:01:17.234Z,5aa2d574cb4f0f7020b17405
2762,2008-04-21T00:00:00.000Z,TRIGO FIRE,2008-04-21T00:00:00.000Z,2008-07-02T00:00:00.000Z,Fire Management,NM,New Mexico,Fire,2008-04-30T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-06-23T00:00:00.000Z,3af44255a1b8c1849085ac834d55af77c12d6197,2021-07-13T23:01:17.148Z,5aa2d574cb4f0f7020b1740a
2755,2008-03-19T00:00:00.000Z,ENCINO FIRE,2008-03-19T00:00:00.000Z,2008-03-23T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,11ec72a62a4ecd6a8292b790837d80467a7b55f2,2021-07-13T23:01:17.156Z,5aa2d574cb4f0f7020b1740f
2745,2008-02-25T00:00:00.000Z,SOUTH ODESSA FIRE,2008-02-25T00:00:00.000Z,2008-02-29T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-04T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,a1d0d4706d515e7a4afaa7e1eda17e730ba8bb31,2021-07-13T23:01:17.213Z,5aa2d574cb4f0f7020b17412
1740,2008-01-30T00:00:00.000Z,SEVERE STORMS AND FLOODING,2008-01-07T00:00:00.000Z,2008-03-14T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Storm(s),2008-01-31T00:00:00.000Z,2015-10-22T00:00:00.000Z,2015-10-21T00:00:00.000Z,d89f500de57e6eedd11d3b24510f83fd5a1874a6,2021-07-13T23:01:17.224Z,5aa2d574cb4f0f7020b17414
3279,2007-10-23T00:00:00.000Z,WILDFIRES,2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Emergency,CA,California,Fire,2007-10-23T00:00:00.000Z,2012-04-19T00:00:00.000Z,2012-04-19T00:00:00.000Z,44a393e31682c2e563e593c53cbb4dbb8bd43239,2021-07-13T23:01:17.237Z,5aa2d574cb4f0f7020b17417
2758,2008-03-31T00:00:00.000Z,KENTWOOD FIRE,2008-03-31T00:00:00.000Z,2008-04-04T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-04-11T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,b135ed1c0e0d5ecf62d88ad1f51743e071f183a7,2021-07-13T23:01:17.150Z,5aa2d574cb4f0f7020b17419
1748,2008-03-12T00:00:00.000Z,SEVERE WINTER STORMS AND FLOODING,2008-02-10T00:00:00.000Z,2008-02-14T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Ice Storm,2008-03-12T00:00:00.000Z,2013-11-06T00:00:00.000Z,2013-10-30T00:00:00.000Z,e4049d1c84f89b212f526b9eb49224d719c91abe,2021-07-13T23:01:17.171Z,5aa2d574cb4f0f7020b1741c
1734,2007-12-08T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01T00:00:00.000Z,2007-12-17T00:00:00.000Z,Major Disaster,WA,Washington,Severe Storm(s),2007-12-08T00:00:00.000Z,2008-02-26T00:00:00.000Z,,9d91e28fc6f57c6a58f16d816f1c3a99079f8688,2021-07-13T23:01:17.232Z,5aa2d574cb4f0f7020b17421
2742,2008-02-08T00:00:00.000Z,CHEVRON FIRE,2008-02-08T00:00:00.000Z,2008-02-14T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-02-13T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,2b6983f8f5e684860b46a89be8d8e11bec868c38,2021-07-13T23:01:17.216Z,5aa2d574cb4f0f7020b1741e
3284,2008-03-14T00:00:00.000Z,WILDFIRES,2008-03-14T00:00:00.000Z,2008-09-01T00:00:00.000Z,Emergency,TX,Texas,Fire,2008-03-15T00:00:00.000Z,2012-10-24T00:00:00.000Z,2012-10-22T00:00:00.000Z,001d4ded45761582c90345e74366d46d7f4be498,2021-07-13T23:01:17.160Z,5aa2d574cb4f0f7020b17426
2736,2007-10-22T00:00:00.000Z,RANCH FIRE,2007-10-20T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,57a4588dd493ed7e1db83ce62bd585f8c912698d,2021-07-13T23:01:17.239Z,5aa2d574cb4f0f7020b17423
3282,2007-12-12T00:00:00.000Z,SEVERE WINTER STORMS,2007-12-06T00:00:00.000Z,2007-12-19T00:00:00.000Z,Emergency,KS,Kansas,Severe Storm(s),2007-12-12T00:00:00.000Z,2011-03-18T00:00:00.000Z,2011-03-15T00:00:00.000Z,fe074d44f0d68eecf03c8c7c633a3c4e82ccdf71,2021-07-13T23:01:17.227Z,5aa2d574cb4f0f7020b1742b
2744,2008-02-23T00:00:00.000Z,SCURRY FIRE COMPLEX,2008-02-23T00:00:00.000Z,2008-02-29T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-04T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,0bac45d680c93de7c1a5f38d71690b31b1e2b7a9,2021-07-13T23:01:17.214Z,5aa2d574cb4f0f7020b17428
2739,2007-10-22T00:00:00.000Z,RICE FIRE,2007-10-22T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,6c4fcfa000d8a7564be0f5a780fd8e3bf3426662,2021-07-13T23:01:17.237Z,5aa2d574cb4f0f7020b1742d
1745,2008-02-07T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING ",2008-02-05T00:00:00.000Z,2008-02-06T00:00:00.000Z,Major Disaster,TN,Tennessee,Severe Storm(s),2008-02-08T00:00:00.000Z,2018-10-01T00:00:00.000Z,2018-09-28T00:00:00.000Z,f2ea86ce613da470a7d19cf3657a59599c128759,2021-07-13T23:01:17.216Z,5aa2d574cb4f0f7020b17413
2751,2008-03-14T00:00:00.000Z,OLD BASTROP HIGHWAY FIRE COMPLEX,2008-03-14T00:00:00.000Z,2008-03-16T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,f1c87e50fdde65cd95a5cbc5c4c80eb720df99e4,2021-07-13T23:01:17.160Z,5aa2d574cb4f0f7020b17410
2735,2007-10-21T00:00:00.000Z,HARRIS FIRE,2007-10-21T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,4cb5497c66a2874629b70c96db6add06de7cdd4c,2021-07-13T23:01:17.240Z,5aa2d574cb4f0f7020b17418
1735,2007-12-18T00:00:00.000Z,SEVERE WINTER STORMS,2007-12-08T00:00:00.000Z,2008-01-03T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Ice Storm,2007-12-18T00:00:00.000Z,2018-08-07T00:00:00.000Z,2018-08-07T00:00:00.000Z,96b0f21af3815fc4a12784452156bf96b0cb993e,2021-07-13T23:01:17.226Z,5aa2d574cb4f0f7020b17415
2746,2008-02-25T00:00:00.000Z,SOUTH WOODWARD FIRE,2008-02-25T00:00:00.000Z,,Fire Management,OK,Oklahoma,Fire,2008-03-04T00:00:00.000Z,2010-04-13T00:00:00.000Z,2010-04-09T00:00:00.000Z,51af8fe92e091cdbe1311cc7f8f2b65110e84a93,2021-07-13T23:01:17.213Z,5aa2d574cb4f0f7020b1741d
1749,2008-03-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,2008-03-17T00:00:00.000Z,2008-05-09T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Storm(s),2008-03-20T00:00:00.000Z,2015-05-27T00:00:00.000Z,2015-05-21T00:00:00.000Z,e2ca781a32242f6777bcec20f34ed5da3b4b8453,2021-07-13T23:01:17.154Z,5aa2d574cb4f0f7020b1741a
1731,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California,Fire,2007-10-24T00:00:00.000Z,2010-12-13T00:00:00.000Z,,947207c1fcf0115a42e4403e6a4e26499f05e9f7,2021-07-13T23:01:17.236Z,5aa2d574cb4f0f7020b17422
1741,2008-02-01T00:00:00.000Z,SEVERE WINTER STORMS,2007-12-06T00:00:00.000Z,2007-12-19T00:00:00.000Z,Major Disaster,KS,Kansas,Severe Storm(s),2008-02-01T00:00:00.000Z,2017-10-05T00:00:00.000Z,2016-03-01T00:00:00.000Z,e9ae35b7790f950fd2c7cea416734146b44bf54d,2021-07-13T23:01:17.223Z,5aa2d574cb4f0f7020b1741f
2749,2008-03-04T00:00:00.000Z,LA PERLA FIRE,2008-03-03T00:00:00.000Z,2008-03-05T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-20T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,c861d8e4db474bfb8ffd443bd35b4d8ca6fd477b,2021-07-13T23:01:17.205Z,5aa2d574cb4f0f7020b17427
1751,2008-03-26T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2008-03-18T00:00:00.000Z,2008-04-28T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2008-03-26T00:00:00.000Z,2019-03-26T00:00:00.000Z,2019-03-26T00:00:00.000Z,ceed3573ccf25badab62a2fa3a2e93b71beef714,2021-07-13T23:01:17.152Z,5aa2d574cb4f0f7020b17424
1732,2007-11-30T00:00:00.000Z,SEVERE STORMS AND FLOODING,2007-08-15T00:00:00.000Z,2007-08-27T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Storm(s),2007-12-01T00:00:00.000Z,2015-05-07T00:00:00.000Z,2015-04-30T00:00:00.000Z,cf109e321e41d83c0b5269c00c2047d375c33b62,2021-07-13T23:01:17.234Z,5aa2d574cb4f0f7020b1742c
1744,2008-02-07T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2008-02-05T00:00:00.000Z,2008-02-12T00:00:00.000Z,Major Disaster,AR,Arkansas,Severe Storm(s),2008-02-07T00:00:00.000Z,2018-08-07T00:00:00.000Z,2018-08-06T00:00:00.000Z,2cecef4165b06c928eed8d8be703a51015205265,2021-07-13T23:01:17.217Z,5aa2d574cb4f0f7020b17429
2734,2007-10-21T00:00:00.000Z,WITCH FIRE,2007-10-22T00:00:00.000Z,,Fire Management,CA,California,Fire,2007-10-23T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-08T00:00:00.000Z,741ec91259706d432e7d8f0d1f2262530e104ec5,2021-07-13T23:01:17.243Z,5aa2d574cb4f0f7020b1742e
1747,2008-03-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2008-01-07T00:00:00.000Z,2008-03-14T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Storm(s),2008-03-07T00:00:00.000Z,2016-08-17T00:00:00.000Z,2016-08-08T00:00:00.000Z,523c138748e581aaacbca2a5b3fce1780583bcfc,2021-07-13T23:01:17.174Z,5aa2d574cb4f0f7020b17411
1733,2007-12-08T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2007-12-01T00:00:00.000Z,2007-12-17T00:00:00.000Z,Major Disaster,OR,Oregon,Severe Storm(s),2007-12-08T00:00:00.000Z,2019-07-08T00:00:00.000Z,2019-07-08T00:00:00.000Z,f51e5a5569a73ce4149fc20e1ba8a61501388b7b,2021-07-13T23:01:17.232Z,5aa2d574cb4f0f7020b17416
2752,2008-03-14T00:00:00.000Z,EIGHTY-TWO FIRE,2008-03-14T00:00:00.000Z,2008-03-21T00:00:00.000Z,Fire Management,TX,Texas,Fire,2008-03-31T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-09-13T00:00:00.000Z,21afca8d5ee642cbe387a2693d0c4eb5018eebaa,2021-07-13T23:01:17.159Z,5aa2d574cb4f0f7020b1741b
1736,2007-12-27T00:00:00.000Z,SEVERE WINTER STORMS,2007-12-06T00:00:00.000Z,2007-12-15T00:00:00.000Z,Major Disaster,MO,Missouri,Severe Ice Storm,2007-12-27T00:00:00.000Z,2014-08-29T00:00:00.000Z,2014-08-27T00:00:00.000Z,084160fb047e67981a66f5b0c2a1d43e6e521251,2021-07-13T23:01:17.226Z,5aa2d574cb4f0f7020b17420
3285,2008-03-19T00:00:00.000Z,RECORD SNOW AND NEAR RECORD SNOW,2008-02-05T00:00:00.000Z,2008-02-06T00:00:00.000Z,Emergency,WI,Wisconsin,Snow,2008-03-19T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-05-19T00:00:00.000Z,b6f269cab3b65a0a003da4823c3a7a8139018eac,2021-07-13T23:01:17.157Z,5aa2d574cb4f0f7020b17425
1739,2008-01-11T00:00:00.000Z,SEVERE WINTER STORM,2007-12-10T00:00:00.000Z,2007-12-12T00:00:00.000Z,Major Disaster,NE,Nebraska,Severe Ice Storm,2008-01-11T00:00:00.000Z,2012-10-16T00:00:00.000Z,2012-10-11T00:00:00.000Z,2646272e7850ebeac445dea3b640c66d14804315,2021-07-13T23:01:17.224Z,5aa2d574cb4f0f7020b1742a
2724,2007-08-28T00:00:00.000Z,CASTLE ROCK FIRE,2007-08-28T00:00:00.000Z,2007-09-06T00:00:00.000Z,Fire Management,ID,Idaho,Fire,2007-09-19T00:00:00.000Z,2010-07-26T00:00:00.000Z,2010-07-16T00:00:00.000Z,a7a014a55442b4f7e36219268839af1f32aeef87,2021-07-13T23:01:17.301Z,5aa2d574cb4f0f7020b17432
2730,2007-09-16T00:00:00.000Z,COUNTRY CLUB FIRE,2007-09-16T00:00:00.000Z,2007-09-16T00:00:00.000Z,Fire Management,MT,Montana,Fire,2007-09-19T00:00:00.000Z,2008-04-22T00:00:00.000Z,2008-04-03T00:00:00.000Z,509a85dc95dab825cef07ba3d390d682ed36fc41,2021-07-13T23:01:17.247Z,5aa2d574cb4f0f7020b17433
2731,2007-09-21T00:00:00.000Z,BROUGHTON FIRE,2007-09-20T00:00:00.000Z,2007-09-23T00:00:00.000Z,Fire Management,WA,Washington,Fire,2007-10-17T00:00:00.000Z,2009-01-22T00:00:00.000Z,2008-12-31T00:00:00.000Z,39d149be5a39462ccceabd046ef8b248ce0c4a00,2021-07-13T23:01:17.246Z,5aa2d574cb4f0f7020b1742f
1725,2007-09-07T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2007-07-15T00:00:00.000Z,2007-07-15T00:00:00.000Z,Major Disaster,ND,North Dakota,Severe Storm(s),2007-09-08T00:00:00.000Z,2012-10-02T00:00:00.000Z,2012-09-28T00:00:00.000Z,7b24dd4fe6bc75c81471bd969f96c59ebd374403,2021-07-13T23:01:17.253Z,5aa2d574cb4f0f7020b17434
1727,2007-09-14T00:00:00.000Z,SEVERE STORMS AND FLOODING,2007-08-17T00:00:00.000Z,2007-09-05T00:00:00.000Z,Major Disaster,IA,Iowa,Severe Storm(s),2007-09-14T00:00:00.000Z,2015-11-19T00:00:00.000Z,2014-08-15T00:00:00.000Z,7a7ef3b85935f4770c5cc6775b4292dedfbf7067,2021-07-13T23:01:17.251Z,5aa2d574cb4f0f7020b17430
2725,2007-08-30T00:00:00.000Z,EAST ZONE FIRE COMPLEX,2007-08-30T00:00:00.000Z,2007-09-21T00:00:00.000Z,Fire Management,ID,Idaho,Fire,2007-09-19T00:00:00.000Z,2010-03-22T00:00:00.000Z,2010-03-10T00:00:00.000Z,5c8868c79732782c70e0ef6d25fce34986cee6db,2021-07-13T23:01:17.298Z,5aa2d574cb4f0f7020b17435
1723,2007-08-31T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2007-05-24T00:00:00.000Z,2007-06-01T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm(s),2007-08-31T00:00:00.000Z,2014-12-30T00:00:00.000Z,2014-12-30T00:00:00.000Z,66c583a5516ca66a266c6c94daeb2e1933f2f8e9,2021-07-13T23:01:17.263Z,5aa2d574cb4f0f7020b17431
1724,2007-08-31T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADO",2007-08-08T00:00:00.000Z,2007-08-08T00:00:00.000Z,Major Disaster,NY,New York,Severe Storm(s),2007-08-31T00:00:00.000Z,2013-08-07T00:00:00.000Z,2013-08-07T00:00:00.000Z,eca25ce545d48cd05d57011069c87601024ba888,2021-07-13T23:01:17.262Z,5aa2d574cb4f0f7020b1743a
3278,2007-08-21T00:00:00.000Z,BRIDGE COLLAPSE,2007-08-01T00:00:00.000Z,2007-08-15T00:00:00.000Z,Emergency,MN,Minnesota,Other,2007-08-21T00:00:00.000Z,2012-03-19T00:00:00.000Z,2012-03-14T00:00:00.000Z,db566a1915e5d9808a20495d05e6c04ebc71be4d,2021-07-13T23:01:17.307Z,5aa2d574cb4f0f7020b17436
1729,2007-09-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,2007-08-20T00:00:00.000Z,2007-08-31T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Storm(s),2007-09-25T00:00:00.000Z,2015-12-15T00:00:00.000Z,2015-12-07T00:00:00.000Z,98a1f15184e3a374683a3f3c98898f6f15052aaf,2021-07-13T23:01:17.245Z,5aa2d574cb4f0f7020b17438
2728,2007-09-15T00:00:00.000Z,BUTLER 2 FIRE,2007-09-14T00:00:00.000Z,2007-09-20T00:00:00.000Z,Fire Management,CA,California,Fire,2007-09-19T00:00:00.000Z,2013-08-01T00:00:00.000Z,2010-05-11T00:00:00.000Z,1a27f59264466310fbf84ecf5ec160037f0f7032,2021-07-13T23:01:17.248Z,5aa2d574cb4f0f7020b17439
1719,2007-08-26T00:00:00.000Z,SEVERE STORMS AND FLOODING,2007-08-18T00:00:00.000Z,2007-08-31T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm(s),2007-08-26T00:00:00.000Z,2014-08-14T00:00:00.000Z,2014-08-07T00:00:00.000Z,5221333286ceff00a05e76adeb24fdc242078a4e,2021-07-13T23:01:17.303Z,5aa2d574cb4f0f7020b17437
